"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","13091_5#72","16288_4#64","15995_1#188","19183_3#51","19183_3#33","17794_8#88","17794_8#127","17794_8#10","17428_8#188","17150_4#6","17150_4#26","17138_4#49","17059_7#22","16399_6#1","15873_5#26","15873_4#4","15873_2#45","15841_4#92","15841_4#84","15531_6#76","15531_5#67","14520_7#18","14520_6#8","14520_5#79","14520_5#53","15531_2#3","15378_4#15","15378_2#17","15995_2#4","15873_1#54","17175_4#10","15995_2#75","17175_4#42","17175_5#85","17150_5#42","15531_6#89","15531_5#68","14520_4#76"
"group_15226","dut","deoxyuridine 5'-triphosphate nucleotidohydrolase",6,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","1","1","","","1","1","","1","","","","","","","","","","","","","","",""
"yhdJ","","DNA modification methyltransferase M.XbaI",6,"","","","","","","",1,1,1,"1","","","","","","1","","","","","","","","","","","","","","","","1","1","","","","1","","","1","","","","","","",""
"group_13209","purA","adenylosuccinate synthetase",6,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","1","","","","1","1","","1","","","","","","","","","","","","","","","1"
"group_4563","rlmCD_1","23S rRNA (uracil-5-)-methyltransferase RumA",6,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","1","1",""
"hemH","","protoheme ferro-lyase",6,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","1","","","","1","1","","","","","","","","","","1","","","","","","","1"
"group_4804","","degenerate transposase",6,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","1","1","","",""
"bcgIB","","type II restriction endonuclease",6,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","1","1",""
"group_12520","","hypothetical protein",6,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","1","1",""
"group_14055","","site-specific DNA recombinase",6,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","1","1",""
"yebC","","glucose-1-phosphate adenylyl transferase",6,"","","","","","","",1,1,1,"","","","","","","1","","1","","","","","1","","","","","","1","","","1","","","","","","","","","1","","","","","",""
"group_9508","","sphingosine kinase",6,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","1","1",""
"limB","","coenzyme F420-dependent N5N10-methylene tetrahydromethanopterin reductase-like protein",6,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","1","","","","","1","","1","","","","","","","","","","","","","","1","1",""
"yfhA","","iron ABC transporter membrane-spanning permease",6,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","1","1",""
"yusV","","ferric enterobactin transport ATP-binding protein FepC",6,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","1","1",""
"gmuC_1","","PTS system transporter subunit IIC",6,"","","","","","","",1,1,1,"1","1","1","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","1","","","","","","",""
"group_12665","phoB","DNA-binding response regulator",5,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","1","","","","","","","","","","","1","1","","","1","","","","",""
"group_1887","pezA_2","transcriptional regulator",5,"","","","","","","",1,1,1,"","","","1","","","1","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ppsA_2","","bacitracin synthetase 1 BacA",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","1","1","","","","",""
"group_17710","","hypothetical protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","1","","1","1","","",""
"group_11062","","hypothetical protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","1","","1","1","","",""
"group_7352","","transcriptional activator Rgg/GadR/MutR family protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","1","1","","","","",""
"group_8930","","phage protein",5,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","1","1","","","1","1","","","","","","","","","","","","","","","","",""
"group_9891","","Protein of unknown function (DUF1642)",5,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","1","1","","","1","1","","","","","","","","","","","","","","","","",""
"group_11818","","transporter major facilitator family protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","1","1","","","","",""
"group_2713","lytA_6","phage holin LL-H family",5,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","1","1","","","1","","","1","","","","","","","","","","","","","","",""
"group_11708","","phage structural protein",5,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","1","1","","","1","","","1","","","","","","","","","","","","","","",""
"murC_1","","UDP-N-acetylmuramate--L-alanine ligase",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","1","1","","","","",""
"group_15969","","biotin carboxylase",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","1","1","","","","",""
"group_15959","","putative site-specific recombinase",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","1","1","","","","",""
"nikS","","nikkomycin biosynthesis protein carboxylase",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","1","1","","","","",""
"group_13388","","serine/threonine protein phosphatase",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","1","1","","","","",""
"group_11830","","hypothetical protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","1","1","","","","",""
"group_17100","","putative glutamine amidotransferase",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","1","1","","","","",""
"group_3067","","putative holin 1",5,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","1","1","","","1","","","1","","","","","","","","","","","","","","",""
"group_13996","ccpA_2","catabolite control protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","1","1","","","","1","","","","","","","","","","1","",""
"group_20696","","DUF218 domain",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","1","1","","","","",""
"vanUG2","","vanUG2",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","1","1","","","","",""
"group_17099","","Chromosome segregation ATPase",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","1","1","","","","",""
"group_18788","","hypothetical protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","1","1","","","","",""
"group_11079","mutY","A/G-specific adenine glycosylase",5,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","1","","",""
"group_7539","","hypothetical protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","1","1","","","","1","","","","","","","","","","1","",""
"group_2538","strH_1","endo-beta-N-acetylglucosaminidase",5,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","1","","","","",""
"group_9950","","lipoprotein putative",5,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","1","","","","","","","","","","1","","","","","","","","","","","","1","1","1","","","","","","","","","",""
"group_10471","ptsG_2","PTS glucose-specific enzyme IIABC component",5,"","","","","","","",1,1,1,"","","","","","","","","","1","1","1","1","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_9302","ybbH","phosphosugar-binding transcriptional regulator",5,"","","","","","","",1,1,1,"1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","",""
"group_3332","malK_2","binding-protein-dependent transport systems inner membrane component",5,"","","","","","","",1,1,1,"1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","","",""
"group_12535","amiD","peptide ABC transporter permease",5,"","","","","","","",1,1,1,"1","","1","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","",""
"group_74","","transposase",5,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","","","","","","","","1","","1","","","","","","","","","","","","","1","","",""
"group_17366","ilvA","threonine dehydratase",5,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","1","","","","1","1","","","","","","","","1","",""
"group_12821","","hypothetical protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","1","1",""
"group_2304","vicX","metallo-beta-lactamase superfamily protein",5,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","1","","",""
"group_5705","phoU_2","galactose-1-phosphate uridylyltransferase",5,"","","","","","","",1,1,1,"1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","","",""
"group_14365","ldhA","L-lactate dehydrogenase 1",5,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","1","","",""
"group_8619","","hypothetical protein",5,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","1","1",""
"group_5169","","ABC transporter substrate-binding protein",5,"","","","","","","",1,1,1,"1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","","",""
"group_3991","galE_2","hypothetical protein",5,"","","","","","","",1,1,1,"1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","","",""
"group_3334","malK_2","spermidine/putrescine import ATP-binding protein PotA",5,"","","","","","","",1,1,1,"1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","","",""
"group_10138","","Zn-finger",5,"","","","","","","",1,1,1,"1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","",""
"group_15635","","hypothetical protein",5,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","1","","",""
"group_5714","phoU_2","PhoU family",5,"","","","","","","",1,1,1,"1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","","",""
"galE_2","","UDP-glucose 4-epimerase",5,"","","","","","","",1,1,1,"1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","","",""
"group_9433","ktrB","Trk transporter membrane-spanning protein - K+ transport",5,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","","","","1"
"group_9793","","putative transcriptional regulator",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","1","1",""
"group_7309","","putative metal-dependent membrane protease",5,"","","","","","","",1,1,1,"1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","1","","",""
"lguL","","lactoylglutathione lyase",5,"","","","","","","",1,1,1,"1","","","1","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","1","","","","",""
"group_4784","pepV","peptidase M20 superfamily",5,"","","","","","","",1,1,1,"1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","","",""
"pinR","","site-specific DNA recombinase",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","1","1",""
"group_4232","","HIT family protein",5,"","","","","","","",1,1,1,"1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","","",""
"pepA_1","","peptidase M42 (glutamyl aminopeptidase) family",5,"","","","","","","",1,1,1,"1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","","",""
"frmB","","esterase",5,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","1","","",""
"atpE","","F0F1 ATP synthase subunit C",5,"","","","","","","",1,1,1,"","1","","","","","","","","","1","","1","1","","","","","1","","","","","","","","","","","","","","","","","","",""
"ugd","","UDP-glucose 6-dehydrogenase",5,"","","","","","","",1,1,1,"1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","1","","",""
"group_7049","","transposase",5,"","","","","","","",1,1,1,"1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","1","","",""
"potD_1","","iron ABC transporter iron-binding protein",5,"","","","","","","",1,1,1,"1","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","",""
"group_7845","","lipoprotein",5,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","",""
"group_11613","","acetyltransferase gnat family",5,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","",""
"phtE","","pneumococcal histidine triad protein E",5,"","","","","","","",1,1,1,"1","1","1","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","","","","","","",""
"group_3990","","hypothetical protein",5,"","","","","","","",1,1,1,"1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","","",""
"mshA","","glycosyltransferase involved exopolysaccharide (EPS) synthesis",5,"","","","","","","",1,1,1,"1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","1","","",""
"licD2","","licD2 protein",5,"","","","","","","",1,1,1,"","1","","","","","","","1","","","","","","1","","","","","","","1","","","","","","","","","","1","","","","","",""
"deoR","","DeoR family transcriptional regulator",5,"","","","","","","",1,1,1,"1","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","",""
"carB","","carbamoyl-phosphate synthase large subunit",5,"","","","","","","",1,1,1,"","1","","","","","","","1","","","","","","1","","","","","","","1","","","","","","","","","","1","","","","","",""
"group_3931","","iron ABC transporter iron-binding protein",4,"","","","","","","",1,1,1,"","","","","","","","","","","1","1","","","","","","1","","","","","","","","1","","","","","","","","","","","",""
"group_6630","pnpA_2","polyribonucleotide nucleotidyltransferase",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","","","1","1","","","","","","","1","","","","","","","","","",""
"group_6629","cysE","serine O-acetyltransferase",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","","","1","1","","","","","","","1","","","","","","","","","",""
"group_13058","","filamentation induced by cAMP protein",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","1","","","1","","","","","","","","","","","1","","","","","",""
"group_1973","","transposase",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","","","","","","1"
"group_7665","","Transposase-like protein",4,"","","","","","","",1,1,1,"","","","1","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_1074","lytA_2","autolysin",4,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","1","1","","","1","","","","","","","","","","","","","","","","","",""
"group_7677","","Transposase-like protein",4,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","",""
"group_3516","ebh_1","surface anchored protein",4,"","","","","","","",1,1,1,"","","","","","","","","","","1","","1","","","","","","1","","","","","","","","","","","","","1","","","","","",""
"group_9272","","putative transposase",4,"","","","","","","",1,1,1,"","1","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1"
"group_1878","pezA","transcriptional regulator",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","","","","","","","","","1","1","1","","","","","","","","","",""
"group_11504","lanM","Lanthionine biosynthesis protein LanM",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","1","1","","","","",""
"group_3227","ssaA2","choline binding protein D",4,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","1","1","","","","","","","",""
"group_4337","","hypothetical protein",4,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","1","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","",""
"pezA_2","","transcriptional regulator",4,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","","","1","1","","",""
"group_9985","","hypothetical protein",4,"","","","","","","",1,1,1,"","","","","","","","","","","1","1","1","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_15972","wchZ","nucleotidyl transferase WchZ",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","1","1","","","","",""
"group_5182","IS861-truncation","IS861 transposase Orf1",4,"","","","","","","",1,1,1,"","","","","","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_6504","","phage protein",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","1","1","","","","","","1","","","","","","","","","","","","","","","1"
"group_9705","purL","phosphoribosylformylglycinamidine synthase II (FGAM synthetase)",4,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","1","","","","","","","1","1","","","","","","","","","","","","","","",""
"group_3055","","phage protein",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","1","1","","","","","","1","","","","","","","","","","","","","","","1"
"group_14245","htrA","trypsin-like serine protease",4,"","","","","","","",1,1,1,"","","","","","","","","","","1","1","1","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_12054","purH","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase",4,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","1","","","","","","","1","1","","","","","","","","","","","","","","",""
"group_360","","transposase",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","1","","","","","1","","","","","","1","1","","","","","","","","","","",""
"group_7103","yheS_2","ABC transporter ATP-binding protein",4,"","","","","","","",1,1,1,"","","1","","","","","","","","1","","1","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_14813","coaA","pantothenate kinase",4,"","","","","","","",1,1,1,"","","","","","1","","1","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","",""
"group_10753","","membrane protein",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","1","","1"
"group_12572","pbp2a","penicillin-binding protein 2A",4,"","","","","","","",1,1,1,"","","","","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_6658","sarA_2","extracellular oligopeptide-binding protein",4,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","1","1","","",""
"group_6091","","putative translation factor (SUA5)",4,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","",""
"group_2721","","phage holin LL-H family",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","1","1","","","","1","","","","","","","","","","","","","","","","","1"
"group_8914","lacT","transcription antiterminator LacT",4,"","","","","","","",1,1,1,"1","","","","","","","","1","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","",""
"group_10325","","N-6 DNA methylase",4,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","1","1","","",""
"group_14049","","DNA binding protein",4,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","1","","","","","","","","1","1","","","","","","","","","","",""
"group_5825","phoU_3","sodium-dependent phosphate transporter",4,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","1","","","","",""
"group_16682","tgt","queuine tRNA-ribosyltransferase",4,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","1","","","","","","","","1","1","","","","","","","","","","",""
"group_12302","cbf1","cmp-binding-factor 1",4,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","1","","1","","","","",""
"group_269","","transposase-like protein ISSpn1 ISSpn3",4,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","1","","","","1","","",""
"group_11174","","teicoplanin resistance protein",4,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","1","","","","","","","1","1","","","","","","","","","","","","","","",""
"group_10463","","YpjC",4,"","","","","","","",1,1,1,"","","","","","","","","1","","","1","","","1","","","","","","","1","","","","","","","","","","","","","","","",""
"group_6667","amiC","peptide ABC transporter permease",4,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","",""
"group_1512","","DNA or RNA helicases of superfamily II",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","1","","1"
"group_7020","yheH","ABC transporter ATP-binding protein",4,"","","","","","","",1,1,1,"1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","",""
"blpO","","bacteriocin BlpO",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","1","","","1","","","","","",""
"group_3643","inlJ","putative sortase-sorted surface anchored protein (pseudogene)",4,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","",""
"group_1977","yhbU_1","U32 family peptidase",4,"","","","","","","",1,1,1,"1","","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","",""
"comGF","","competence protein ComGF",4,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","1","","","","","","","","1","1","","","","","","","","","","",""
"group_7978","trpA","tryptophan synthase subunit alpha",4,"","","","","","","",1,1,1,"","1","","","","","","","","","1","","1","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_3352","","membrane protein",4,"","","","","","","",1,1,1,"","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","1",""
"group_6640","","surface anchored protein",4,"","","","","","","",1,1,1,"1","","1","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","",""
"group_8064","yhgF","S1 RNA-binding domain-containing protein",4,"","","","","","","",1,1,1,"","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","1"
"group_7723","","caax amino protease family protein",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1","","","1","1",""
"group_8866","mmcQ","putative conserved hypothetical protein",4,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","",""
"group_3192","nfrA2","nitroreductase NADPH-flavin oxidoreductase",4,"","","","","","","",1,1,1,"","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","1",""
"kfoC_1","","glycosyltransferase",4,"","","","","","","",1,1,1,"1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","1","","",""
"phtD","","histidine triad protein D",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","1","1","1","","","","","","","","","",""
"group_2289","","PTS system transporter subunit IIA",4,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","1","","","","","","","1","","","","","","","","","","1","","","","","",""
"hpdA","","pyruvate formate-lyase 3",4,"","","","","","","",1,1,1,"1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","",""
"group_280","IS861-truncation_1","IS3-Spn1 transposase",4,"","","","","","","",1,1,1,"1","1","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"group_5539","ugd","N-acetylglucosaminylphosphatidylinositol deacetylase superfamily",4,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","",""
"group_2500","","Ser/Thr protein phosphatase family protein",4,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","1","","",""
"tcyJ","","amino acid ABC transporter amino acid-binding protein",4,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","1","","",""
"group_7534","","hypothetical protein",4,"","","","","","","",1,1,1,"","","","1","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","1","","","","","",""
"group_13897","","transcriptional regulator",4,"","","","","","","",1,1,1,"","1","","","","","","","","","1","","1","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_3936","","iron ABC transporter iron-binding protein",4,"","","","","","","",1,1,1,"1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","",""
"fepD_2","","iron-compound ABC transporter permease",4,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","",""
"sepF","","YlmF protein",4,"","","","","","","",1,1,1,"1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","",""
"group_3960","","hypothetical protein",4,"","","","","","","",1,1,1,"","1","1","","","","","","","","","","","","","1","","","","","","","","","","","","","1","","","","","","","","",""
"cynX","","cyanate permease",4,"","","","","","","",1,1,1,"","1","1","","","","","","","","","","","","","1","","","","","","","","","","","","","1","","","","","","","","",""
"deoD_1","","phosphorylase Pnp/Udp family protein",4,"","","","","","","",1,1,1,"1","","1","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","",""
"artM_2","","amino acid ABC transporter ATP-binding protein",4,"","","","","","","",1,1,1,"1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","",""
"uvrC","","excinuclease subunit C",4,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","1","","",""
"group_9890","","phage protein",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","1"
"group_7357","","transcriptional activator Rgg/GadR/MutR family protein",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","1","","","","",""
"group_3930","","iron ABC transporter iron-binding protein",3,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","1","","","","","1","","","","","","","","","",""
"group_3508","ebh_1","surface anchored protein",3,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","","","","","",""
"group_22637","","chlorohydrolase",3,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","",""
"group_22514","dltB_2","transport protein DltB involved in D-alanine export",3,"","","","","","","",1,1,1,"","","","","","1","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","",""
"dltD_3","","hypothetical protein",3,"","","","","","","",1,1,1,"","","","","","1","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","",""
"dltD_2","","Poly(glycerophosphate chain) D-alanine transfer protein DltD",3,"","","","","","","",1,1,1,"","","","","","1","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","",""
"group_17192","iga_2","Zinc metalloprotease zmpC",3,"","","","","","","",1,1,1,"1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
