"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","15841_5#71","14913_4#17","17175_7#19","17150_5#39","17059_8#45","17059_7#28","15995_2#156","15874_1#41","15873_1#75","15873_1#40","15841_5#89","15841_3#61","15841_3#36","15841_3#28","15841_2#37","15731_8#91","15731_8#84","15731_8#76","14913_4#45","14913_4#32","14566_6#41","14566_6#24","14410_8#61","13415_8#2","13415_7#11","13415_6#27","13415_5#5","13415_4#16","18090_5#34","17175_8#57","17150_6#21","17059_7#5","14913_5#23","14913_4#25","14257_1#3","17175_8#38","17175_5#24","17150_5#48"
"group_4699","","putative uncharacterized conserved secreted protein",2,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_515","","PblB",2,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","",""
"group_18562","","hypothetical protein",2,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_17656","","hypothetical protein",2,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_6690","","phage protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1"
"group_15762","","phage protein",2,"","","","","","","",1,1,1,"","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_15491","hin","INT",2,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_8710","ugl","glucuronyl hydrolase",2,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_18333","","hypothetical protein",2,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_3055","","phage protein",2,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","",""
"group_9442","","hypothetical protein",2,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_8131","","hypothetical protein",2,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_7781","","Putative phage lipoprotein",2,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_10444","","Phage gp6-like head-tail connector protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","",""
"group_2792","citS","putative sensor histidine kinase ComD",2,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_7506","","glutamate dehydrogenase",2,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"group_1901","","phage portal protein SPP1 family",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","",""
"group_11348","","hypothetical protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","",""
"group_9217","","hypothetical protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_8355","","methyltransferase",2,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_13044","","FIG01118889  hypothetical protein",2,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_10362","","hypothetical protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","",""
"group_5056","comE","response regulator",2,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_15412","","Cro/CI family phage transcriptional regulator",2,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_14921","lexA","cI-like repressor S. pneumoniae bacteriophage EJ-1",2,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_15657","","hypothetical protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1"
"group_16863","","hypothetical protein",2,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_17342","","phage replication protein",2,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_9667","","hypothetical protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","",""
"group_12616","","phage scaffold protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","",""
"group_17358","","hypothetical protein",2,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_10512","","prophage protein",2,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_11785","","hypothetical protein",2,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_4218","","oligohyaluronate lyase",2,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_8462","","Lj965 prophage protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","",""
"group_1293","yqbO","TMP repeat family",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","",""
"group_10503","","prophage protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","",""
"group_10251","pcrA","ATP-dependent DNA helicase PcrA",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","",""
"group_12059","","hypothetical protein",2,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_3530","","phage protein",2,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","",""
"group_14751","","conserved structural protein putative",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","",""
"group_17734","","hypothetical protein",2,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_1349","","transposase",2,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_1786","ltrA","reverse transcriptase/maturase group FT II introns",2,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","",""
"group_17886","","plasmid stabilisation system protein",2,"","","","","","","",1,1,1,"","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_14666","","DNA-binding protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","",""
"group_7204","","phage protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","",""
"group_6457","lagD_2","Bacteriocin ABC transoporter",2,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","",""
"group_14757","","conserved structural protein putative",2,"","","","","","","",1,1,1,"","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_10466","","glutamine amidotransferase class I",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","",""
"group_10420","","Phage gp6-like head-tail connector protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","",""
"group_2924","","transposase",2,"","","","","","","",1,1,1,"","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_6190","","phage terminase large subunit",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","",""
"group_15367","","phage protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1"
"group_8448","","Lj965 prophage protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","",""
"group_719","transposase_D","transposase family protein",2,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","",""
"group_14764","","conserved structural protein putative",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","",""
"group_14784","","Lj965 prophage major tail protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","",""
"group_7501","","glutamate dehydrogenase",2,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_17103","","phage protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1"
"group_2334","","integral membrane protein",2,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_15792","","phage protein",2,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_3953","","macrolide efflux ABC transporter membrane-spanning permease",2,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","",""
"group_7460","pepS","Aminopeptidase",2,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"group_15828","","hypothetical protein",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_10337","","hypothetical protein",2,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_3850","pfbA","cell wall surface anchor family protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","",""
"group_186","pspA","surface protein A",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1"
"group_15347","","phage protein",2,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_480","IS1381-truncation","transposase-like protein IS1381 ISSpn7",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_2234","","gp24",2,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","",""
"group_15814","","DNA N-4 cytosine methyltransferase",2,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_16119","nrdF","ribonucleotide-diphosphate reductase subunit beta",2,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"group_8316","","cof family protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","",""
"group_3525","","phage protein",2,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_15154","manZ_2","PTS system mannose/fructose/sorbose family transporter subunit IID",2,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"group_1083","lytA_6","autolysin",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","",""
"group_13949","nrdE","ribonucleoside-diphosphate reductase alpha subunit",2,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"group_15607","nrdH","nrdH-redoxin",2,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"group_8669","","phage protein",2,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_7165","trpF","N-(5'-phosphoribosyl)anthranilate isomerase",2,"","","","","","","",1,1,1,"","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_12944","galE_3","UDP-glucose 4-epimerase",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_13586","","biotin carboxylase",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_3054","","phage protein",2,"","","","","","","",1,1,1,"","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_11729","","gp29",2,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_5325","argG","argininosuccinate synthase",2,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_15307","","ABC transporter permease",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"transposase_A","","IS630-Spn1 transposase Orf2",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","",""
"group_12745","metA","homoserine O-succinyltransferase",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","",""
"group_1749","","truncated MobA family endonuclease relaxase",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_2161","lytB_1","choline binding protein",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_12961","","MutR family transcriptional regulator",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_9730","ctpA","cation transporter E1-E2 family ATPase",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1"
"group_4590","argG","Membrane protein",2,"","","","","","","",1,1,1,"","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entS","","major facilitator superfamily permease",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_12951","","hypothetical protein",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_12953","","hypothetical protein",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_15335","","NAD binding domain of 6-phosphogluconate dehydrogenase family",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_15839","","hypothetical protein",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_10532","","Tn5252 Orf 9 protein",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_5731","lytC","14-beta-N-acetylmuramidase",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","",""
"group_9978","Int-Tn_1","prophage Sa05 site-specific recombinase phage integrase",2,"","","","","","","",1,1,1,"1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_5609","ssb","phage protein",2,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_7964","yqbO","prophage LambdaSa04 tail tape measure protein TP901 family",2,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_10606","","bacteriophage terminase",2,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_9686","","phage protein",2,"","","","","","","",1,1,1,"","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_1937","dhfR","dihydrofolate reductase",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","",""
"group_16812","","bacteriophage pi2 protein 37",2,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_8089","clpX","ATP-dependent Clp protease ATP-binding subunit ClpX",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","",""
"group_16811","","bacteriophage pi2 protein 35",2,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_15825","","phage protein",2,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_12016","","bacteriophage pi2 protein 40",2,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_3048","","phage protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","",""
"group_11064","","PEP phosphonomutase-like protein",2,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"group_18357","","bacteriophage pi2 protein 39",2,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_18356","","bacteriophage pi2 protein 38",2,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_8798","manL","PTS system mannose-specific transporter subunit IIAB",2,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"group_11179","","ABC transporter permeae",2,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_10243","pulA_2","pullulanase",2,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","",""
"group_3431","flr","conserved protein/domain typically associated with flavoprotein oxygenase Dim6/ntab family",2,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"group_14489","","bacteriophage nuclease",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","",""
"group_8342","cysK","cysteine synthase",2,"","","","","","","",1,1,1,"","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_5844","","regulatory protein",2,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","",""
"group_3779","","hypothetical protein",2,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"group_15582","rex","DNA-binding protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","",""
"group_4123","queF","7-cyano-7-deazaguanine reductase",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","",""
"group_392","","cell envelope integrity inner membrane protein TolA",2,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","",""
"group_8218","yjjK","ABC transporter ATP-binding protein",2,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","",""
"group_8681","","uracil DNA glycosylase",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_14746","gidA_1","tRNA uridine 5-carboxymethylaminomethyl modification protein GidA",2,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_8274","","transposase",2,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_4063","comA","competence factor transporting ATP-binding protein/permease ComA",2,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","",""
"group_4182","comB","competence factor transport protein ComB",2,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","",""
"ftsH_2","","competence-specific global transcription modulator",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","1"
"group_6904","comFA","helicase ComFA",2,"","","","","","","",1,1,1,"","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_1390","","cell wall surface anchor family protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","",""
"group_17362","atpF","proton-translocating ATPase F0 sector subunit b",2,"","","","","","","",1,1,1,"1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_12911","immR","putative transcriptional regulator",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS861-truncation_2","","transposase",2,"","","","","","","",1,1,1,"","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_6533","hyaD_2","glycosyl transferase family 2",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","",""
"group_5225","pepA_1","peptidase M42 (glutamyl aminopeptidase) family",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"gidA_2","","tRNA (uracil-5-)-methyltransferase Gid",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_12666","phoB","DNA-binding response regulator",2,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","",""
"group_5141","ptsG_1","PTS system transporter subunit IIBC",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_8995","","hypothetical protein",2,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_8707","yycG","signal transduction histidine kinase",2,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","",""
"group_9357","","membrane protein",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"mgtB","","P-type ATPase-metal cation transport",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"saeS","","histidine kinase",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","",""
"group_9954","","acetyltransferase",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"amiF","","oligopeptide ABC transporter ATP-binding protein AmiF",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","",""
"amiE","","peptide ABC transporter ATP-binding protein",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","",""
"group_4015","","multidrug ABC transporter permease",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","",""
"group_5649","","YwnB",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_13980","","hypothetical protein",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"graR","","DNA-binding response regulator",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"mta","","MerR family transcriptional regulator",2,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","1"
"graS","","histidine kinase",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_7948","","serine/threonine protein phosphatase family protein",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_12072","","Fic protein family",2,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"yehU","","histidine kinase",2,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_9820","","hypothetical protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","",""
"group_8376","","hypothetical protein",1,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","",""
"group_7207","","phage protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","",""
"group_7150","hyaD_1","glycosyl transferase family protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_6763","","major tail protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","",""
"group_6289","","ATP-binding transport protein",1,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"queC","","7-cyano-7-deazaguanine reductase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","",""
